split,seed,relevance,mode,need_policy,core_indices,core_size,topology,causal_mechanism,nuisance_mechanism,true_program,program_length,grammar_family,role_program,label_permuted,primitive_cardinality,active_roles,nonstationary,steps_survived,alive_at_end,completion_rate,core_precision,core_recall,exact_program,functional_program,max_sequence_length_tested,unique_sequences_evaluated,search_space_fraction,diagnosis_made,diagnosis_observations,restoration_observations,diagnosis_kind_bridge,explicit_no_bridge,false_null,mechanism_correct,bridge_decision_correct,suppression,bridge_effect,evidence_rows,tested_scope_declared,validation_attempted,validation_passed,validation_bypassed,validation_effect,repair_attempted,repair_attempt_count,false_repair,repair_correct,organization_restored,replication_attempted,replication_success,replicated_restoration,failed_repairs,appropriate_abstention,scientific_null_result,decision_correct,final_min_core,final_mean_core,self_domain_observation_share,mean_need_target_mass_share,mean_need_true_core_mass_share,mean_sensed_need_mass_share,need_present_step_share,causal_isolating_observation_share,true_core_sensing_share,causal_target_sensing_share,other_core_mean_sensing_share,causal_target_sensing_selectivity,total_cost,crossworld_successes,crossworld_templates,macro_reuse,relational_alignment_cost,memory_energy,memory_strategy,alignment_entropy,alignment_support,mapping_trust,memory_proposal_tested,memory_changed_action,wrong_memory_detected_before_repair,local_beam_reserved,quarantined_count,replay_exact_match,replayed_observations,common_decoder_diagnosis_made,common_decoder_kind,common_decoder_observations,common_decoder_mechanism_correct,common_decoder_bridge_correct,common_decoder_validation_attempted,common_decoder_validation_passed,common_decoder_repair_attempted,common_decoder_repair_correct,common_decoder_organization_restored,common_decoder_replication_attempted,common_decoder_replication_success,common_decoder_replicated_restoration,common_decoder_false_repair,yoke_donor_seed,yoke_component_shift
confirmation,30060,neutral,curiosity,curiosity,"11,8,9,10,1",5,ring,m0,m1,p0>p4>p3,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,1,1,4,41,0.052564102564102565,1,277,601,0,1,0,1,1,0.7763145857037488,-0.0011754174740494997,43,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6649088715335065,0.7717349554480262,0.6503496503496503,0.0,0.0,0.0,0.0,0.2097902097902098,0.32867132867132864,0.24475524475524477,0.10314685314685315,0.14160839160839161,3.54395000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30060,neutral,no_need,none,"11,8,9,10,1",5,ring,m0,m1,p0>p4>p3,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,1,1,4,43,0.05512820512820513,1,363,601,0,1,0,1,1,0.7966144311387803,-0.0042558617340659995,46,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6655704455862553,0.7713095437571097,0.5,0.0,0.0,0.0,0.0,0.17132867132867133,0.32867132867132864,0.24475524475524477,0.10314685314685315,0.14160839160839161,3.44000000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30060,neutral,yoked_need,yoked,"11,8,9,10,1",5,ring,m0,m1,p0>p4>p3,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,1,1,4,41,0.052564102564102565,1,274,601,0,1,0,1,1,0.7982393435946248,-0.0017865605432791374,47,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6651188061667832,0.7691453971633078,0.6608391608391608,0.0014123316577941054,0.5428853775499147,0.3469532766018256,1.0,0.21328671328671328,0.27797202797202797,0.11363636363636363,0.11057692307692307,0.00305944055944056,3.5538500000000197,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,274,1,no_bridge,274,1,1,0,0,0,0,0,0,0,0,0,30066,12
confirmation,30060,self_relevant,actual_need,actual,"11,8,9,10,1",5,ring,m0,m1,p0>p4>p3,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,1,1,4,42,0.05384615384615385,1,259,259,1,0,0,1,1,0.77513818985557,0.004730894347454676,44,1,1,1,0,0.02507134651342369,1,1,0,1,1,1,1,1,0,0,0,1,0.8198341820311951,0.8492766583671048,0.5786713286713286,0.15213740709875662,0.7941707388603302,0.34659795920350345,1.0,0.19230769230769232,0.5270979020979021,0.2097902097902098,0.21110139860139862,-0.0013111888111888292,3.5748500000000227,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,259,1,bridge,259,1,1,1,1,1,1,1,1,1,1,0,,
confirmation,30060,self_relevant,curiosity,curiosity,"11,8,9,10,1",5,ring,m0,m1,p0>p4>p3,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,1,1,4,42,0.05384615384615385,1,338,338,1,0,0,1,1,0.8148169022244135,0.004032844655095901,64,1,1,1,0,0.026497808439443937,1,1,0,1,1,1,1,1,0,0,0,1,0.8503136050010001,0.8766774183724193,0.6153846153846154,0.0,0.0,0.0,0.0,0.20104895104895104,0.32867132867132864,0.24475524475524477,0.10314685314685315,0.14160839160839161,3.5996000000000197,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30060,self_relevant,no_need,none,"11,8,9,10,1",5,ring,m0,m1,p0>p4>p3,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,1,1,4,43,0.05512820512820513,1,367,601,0,1,1,1,0,0.7967673418840092,0.0014395279672165559,48,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.8098167879057359,0.8329517208282805,0.5,0.0,0.0,0.0,0.0,0.17132867132867133,0.32867132867132864,0.24475524475524477,0.10314685314685315,0.14160839160839161,3.44000000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30060,self_relevant,yoked_need,yoked,"11,8,9,10,1",5,ring,m0,m1,p0>p4>p3,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,1,1,4,41,0.052564102564102565,1,263,263,1,0,0,1,1,0.794751495627497,0.004052407251675724,44,1,1,1,0,0.026227593127136864,1,1,0,1,1,1,1,1,0,0,0,1,0.8619332187839384,0.8805280862177159,0.6048951048951049,0.0032235027645005666,0.7686444294038567,0.3430260037258601,1.0,0.1993006993006993,0.590034965034965,0.11538461538461539,0.26617132867132864,-0.15078671328671325,3.5946500000000228,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,263,1,bridge,263,1,1,1,1,1,1,1,1,1,1,0,30066,12
confirmation,30061,neutral,actual_need,actual,"2,13,9,3,6,7",6,chain,m2,m0,p1>p3>p1>p7,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,1,1,4,49,0.0175,1,298,601,0,1,0,1,1,0.9741744956577321,-0.010344815384466365,48,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6599827819940064,0.7915393803831532,0.6590909090909091,0.3237897578664725,0.8633626199990255,0.31786975561385744,1.0,0.22552447552447552,0.6477272727272727,0.6538461538461539,0.12832167832167832,0.5255244755244756,3.719800000000015,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,298,1,no_bridge,298,1,1,0,0,0,0,0,0,0,0,0,,
confirmation,30061,neutral,curiosity,curiosity,"2,13,9,3,6,7",6,chain,m2,m0,p1>p3>p1>p7,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,1,1,4,49,0.0175,1,299,601,0,1,0,1,1,0.9798066155826242,-0.0022821321580514314,44,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6633992646678092,0.7925272482684528,0.6416083916083916,0.0,0.0,0.0,0.0,0.2202797202797203,0.34527972027972026,0.0034965034965034965,0.1374125874125874,-0.13391608391608392,3.696700000000016,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30061,neutral,no_need,none,"2,13,9,3,6,7",6,chain,m2,m0,p1>p3>p1>p7,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,1,1,4,49,0.0175,1,391,601,0,1,0,1,1,0.985144276277578,-0.001360087624093941,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.668715595879857,0.7933985831129767,0.5,0.0,0.0,0.0,0.0,0.18356643356643357,0.34527972027972026,0.0034965034965034965,0.1374125874125874,-0.13391608391608392,3.573500000000017,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30061,neutral,yoked_need,yoked,"2,13,9,3,6,7",6,chain,m2,m0,p1>p3>p1>p7,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,1,1,4,49,0.0175,1,284,601,0,1,0,1,1,0.983296176213459,-9.122676344150231e-05,44,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.648833183477104,0.78567081175318,0.6713286713286714,0.18335885748710623,0.3722779188605032,0.5198838185922955,1.0,0.229020979020979,0.21853146853146854,0.11538461538461539,0.06433566433566434,0.05104895104895105,3.735200000000014,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,284,1,no_bridge,284,1,1,0,0,0,0,0,0,0,0,0,30001,10
confirmation,30061,self_relevant,actual_need,actual,"2,13,9,3,6,7",6,chain,m2,m0,p1>p3>p1>p7,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,1,1,4,49,0.0175,1,282,282,1,0,0,1,1,0.9819984559858062,0.0054679280699967,44,1,1,1,0,0.02841227758277878,1,1,0,1,1,1,1,1,0,0,0,1,0.8571859504864724,0.885585532414075,0.5926573426573427,0.044369781619449086,0.6026078803971189,0.4096586086425292,1.0,0.20804195804195805,0.3968531468531469,0.02972027972027972,0.1527972027972028,-0.12307692307692308,3.717500000000018,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,282,1,bridge,282,1,1,1,1,1,1,1,1,1,1,0,,
confirmation,30061,self_relevant,curiosity,curiosity,"2,13,9,3,6,7",6,chain,m2,m0,p1>p3>p1>p7,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,1,1,4,49,0.0175,1,300,601,0,1,1,1,0,0.9850963352648191,-5.32444022033583e-05,44,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7934380866111905,0.8307714145601642,0.6486013986013986,0.0,0.0,0.0,0.0,0.22202797202797203,0.34527972027972026,0.0034965034965034965,0.1374125874125874,-0.13391608391608392,3.712100000000016,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30061,self_relevant,no_need,none,"2,13,9,3,6,7",6,chain,m2,m0,p1>p3>p1>p7,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,1,1,4,49,0.0175,1,439,601,0,1,1,1,0,0.9843891755040917,0.0014492789369284385,57,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.8175102955524238,0.8465658699491464,0.5,0.0,0.0,0.0,0.0,0.18356643356643357,0.34527972027972026,0.0034965034965034965,0.1374125874125874,-0.13391608391608392,3.573500000000017,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30061,self_relevant,yoked_need,yoked,"2,13,9,3,6,7",6,chain,m2,m0,p1>p3>p1>p7,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,1,1,4,49,0.0175,1,338,601,0,1,1,1,0,0.9823318629840398,0.0010157678867060824,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.8215755392110173,0.8463862432584709,0.5769230769230769,0.11753574342509109,0.39313800971758395,0.23380752441645386,1.0,0.20454545454545456,0.32517482517482516,0.16083916083916083,0.0979020979020979,0.06293706293706293,3.6351000000000147,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,338,1,no_bridge,338,1,0,0,0,0,0,0,0,0,0,0,30001,10
confirmation,30062,neutral,actual_need,actual,"5,7,4,8,11",5,dense,m0,m2,p1>p5>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,0,0,4,41,0.052564102564102565,1,303,601,0,1,0,0,1,0.8603590607004623,0.004465051251695885,51,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.741595322294746,0.8070320885724925,0.6451048951048951,0.5372838176861358,0.9442652439334897,0.5309685179943199,1.0,0.18181818181818182,0.5480769230769231,0.8986013986013986,0.04938811188811189,0.8492132867132868,3.56340000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,303,0,,601,0,0,1,0,0,0,0,0,0,0,0,,
confirmation,30062,neutral,curiosity,curiosity,"5,7,4,8,11",5,dense,m0,m2,p1>p5>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,0,0,4,41,0.052564102564102565,1,281,601,0,1,0,0,1,0.8648717130298769,-0.002844487532513225,42,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.7404696650858649,0.8055350217211508,0.6555944055944056,0.0,0.0,0.0,0.0,0.1853146853146853,0.28321678321678323,0.16783216783216784,0.09965034965034965,0.06818181818181819,3.54890000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30062,neutral,no_need,none,"5,7,4,8,11",5,dense,m0,m2,p1>p5>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,0,0,4,41,0.052564102564102565,1,363,601,0,1,0,0,1,0.8579127711087376,-0.002335707926440773,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.7422476674465845,0.8075251784077269,0.5,0.0,0.0,0.0,0.0,0.14685314685314685,0.28321678321678323,0.16783216783216784,0.09965034965034965,0.06818181818181819,3.44000000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30062,neutral,yoked_need,yoked,"5,7,4,8,11",5,dense,m0,m2,p1>p5>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,0,0,4,41,0.052564102564102565,1,274,601,0,1,0,0,1,0.8613307706638028,0.00034028607277345455,42,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.7409904300260476,0.8040892043565451,0.6468531468531469,0.0012084184488892601,0.27789753677729295,0.5882034654571713,1.0,0.18181818181818182,0.16958041958041958,0.11188811188811189,0.056818181818181816,0.05506993006993007,3.5439500000000193,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,274,1,no_bridge,274,0,1,0,0,0,0,0,0,0,0,0,30068,7
confirmation,30062,self_relevant,actual_need,actual,"5,7,4,8,11",5,dense,m0,m2,p1>p5>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,0,0,4,41,0.052564102564102565,1,343,601,0,1,1,0,0,0.8642975257559632,-0.00016553121679429618,51,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7988181814003986,0.8172047803135758,0.5786713286713286,0.24125691338469646,0.650826637711084,0.3843066431987265,1.0,0.16433566433566432,0.44667832167832167,0.4125874125874126,0.1201923076923077,0.2923951048951049,3.494450000000018,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,343,1,no_bridge,343,0,0,0,0,0,0,0,0,0,0,0,,
confirmation,30062,self_relevant,curiosity,curiosity,"5,7,4,8,11",5,dense,m0,m2,p1>p5>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,0,0,4,41,0.052564102564102565,1,286,601,0,1,1,0,0,0.863617413179938,-0.0037139337878580097,44,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.8169433471242927,0.8319558717923267,0.6468531468531469,0.0,0.0,0.0,0.0,0.18181818181818182,0.28321678321678323,0.16783216783216784,0.09965034965034965,0.06818181818181819,3.54395000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30062,self_relevant,no_need,none,"5,7,4,8,11",5,dense,m0,m2,p1>p5>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,1,1,4,41,0.052564102564102565,1,355,355,1,0,0,1,1,0.7942208322267374,0.006524092730339534,44,1,1,1,0,0.025415071573407163,1,1,0,1,1,1,1,1,0,0,0,1,0.8623270415988019,0.8826421002873556,0.5,0.0,0.0,0.0,0.0,0.1451048951048951,0.28321678321678323,0.16783216783216784,0.09965034965034965,0.06818181818181819,3.52040000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30062,self_relevant,yoked_need,yoked,"5,7,4,8,11",5,dense,m0,m2,p1>p5>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,1.0,1,1,4,41,0.052564102564102565,1,339,339,1,0,0,1,1,0.7935703739708084,0.004039399219136892,44,1,1,1,0,0.026972696687449903,1,1,0,1,1,1,1,1,0,0,0,1,0.8683216145428715,0.8880979822097957,0.6118881118881119,0.005939447316132889,0.3933756952001212,0.419869288433788,1.0,0.17307692307692307,0.28583916083916083,0.11188811188811189,0.11494755244755245,-0.00305944055944056,3.599600000000018,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,339,1,bridge,339,1,1,1,1,1,1,1,1,1,1,0,30068,7
confirmation,30063,neutral,actual_need,actual,"7,2,9,0,13,5",6,ring,m1,m2,p2>p7>p2>p6,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,313,601,0,1,0,0,1,0.9786507991162507,0.004019035062750779,48,1,1,0,0,0.000841207831299557,0,0,0,0,0,0,0,0,0,1,1,1,0.6495330478704013,0.8023620149213716,0.6695804195804196,0.4683522709940391,0.9038823871180361,0.4450623311401691,1.0,0.1888111888111888,0.6005244755244755,0.8181818181818182,0.07657342657342657,0.7416083916083916,3.7827000000000166,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,313,0,,601,0,0,1,0,0,0,0,0,0,0,0,,
confirmation,30063,neutral,curiosity,curiosity,"7,2,9,0,13,5",6,ring,m1,m2,p2>p7>p2>p6,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,297,601,0,1,0,0,1,0.9813197908240312,-0.005951936877772104,42,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6513592185082688,0.8040304087650055,0.6520979020979021,0.0,0.0,0.0,0.0,0.1853146853146853,0.36713286713286714,0.1555944055944056,0.11573426573426573,0.039860139860139865,3.7429000000000165,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30063,neutral,no_need,none,"7,2,9,0,13,5",6,ring,m1,m2,p2>p7>p2>p6,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,391,601,0,1,0,0,1,0.9813632089088106,-0.002226634728473946,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6601171830252365,0.807601375370831,0.5,0.0,0.0,0.0,0.0,0.14685314685314685,0.36713286713286714,0.1555944055944056,0.11573426573426573,0.039860139860139865,3.573500000000017,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30063,neutral,yoked_need,yoked,"7,2,9,0,13,5",6,ring,m1,m2,p2>p7>p2>p6,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,288,601,0,1,0,0,1,0.9882385321558453,-0.0032242384282684224,42,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6534778555606443,0.8039804265948781,0.6590909090909091,0.11185280428423619,0.3417807228081532,0.27644075038409877,1.0,0.1853146853146853,0.33653846153846156,0.12062937062937062,0.11048951048951049,0.010139860139860138,3.7506000000000155,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,288,1,no_bridge,288,0,1,0,0,0,0,0,0,0,0,0,30003,5
confirmation,30063,self_relevant,actual_need,actual,"7,2,9,0,13,5",6,ring,m1,m2,p2>p7>p2>p6,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,1,1,4,49,0.0175,1,288,288,1,0,0,1,1,0.8388170778065005,0.005818677722091093,47,1,1,1,0,0.029195090753835126,1,1,0,1,1,1,1,1,0,0,0,1,0.8578965301136233,0.8853030694434799,0.5629370629370629,0.15654310558373463,0.4439291177379376,0.5852612028805054,1.0,0.16258741258741258,0.3741258741258741,0.24125874125874125,0.10139860139860139,0.13986013986013984,3.7252000000000196,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,288,1,bridge,288,1,1,1,1,1,1,1,1,1,1,0,,
confirmation,30063,self_relevant,curiosity,curiosity,"7,2,9,0,13,5",6,ring,m1,m2,p2>p7>p2>p6,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,296,601,0,1,1,0,0,0.9819444207629497,-0.0038886824829640026,42,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7869073899860801,0.8357527940390415,0.6468531468531469,0.0,0.0,0.0,0.0,0.18356643356643357,0.36713286713286714,0.1555944055944056,0.11573426573426573,0.039860139860139865,3.7352000000000167,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30063,self_relevant,no_need,none,"7,2,9,0,13,5",6,ring,m1,m2,p2>p7>p2>p6,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,391,601,0,1,1,0,0,0.9813632089088106,-0.0036939396654582786,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.8176473851092403,0.85170074660035,0.5,0.0,0.0,0.0,0.0,0.14685314685314685,0.36713286713286714,0.1555944055944056,0.11573426573426573,0.039860139860139865,3.573500000000017,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30063,self_relevant,yoked_need,yoked,"7,2,9,0,13,5",6,ring,m1,m2,p2>p7>p2>p6,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,287,601,0,1,1,0,0,0.9780652086024397,-0.0027319377312272166,42,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7983404725647427,0.8416181331141329,0.6590909090909091,0.11319137499005798,0.36503988600262605,0.21831241138929378,1.0,0.1853146853146853,0.38548951048951047,0.13111888111888112,0.12797202797202797,0.0031468531468531458,3.750600000000016,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,287,1,no_bridge,287,0,0,0,0,0,0,0,0,0,0,0,30003,5
confirmation,30064,neutral,actual_need,actual,"4,9,3,8,2",5,chain,m3,m2,p3>p4>p2,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,0.8,0,0,4,42,0.05384615384615385,1,283,601,0,1,0,0,1,0.8550098304210114,-0.0009578148286899354,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6093180795490521,0.7425267758492798,0.6713286713286714,0.5294962778624752,0.9432885598390947,0.577958447796365,1.0,0.1888111888111888,0.7980769230769231,0.986013986013986,0.15253496503496503,0.833479020979021,3.5588000000000197,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,283,1,no_bridge,283,0,1,0,0,0,0,0,0,0,0,0,,
confirmation,30064,neutral,curiosity,curiosity,"4,9,3,8,2",5,chain,m3,m2,p3>p4>p2,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,0.8,0,0,4,41,0.052564102564102565,1,282,601,0,1,0,0,1,0.8659239607315466,-0.003128417672121883,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6146627206019225,0.7470933098957879,0.6416083916083916,0.0,0.0,0.0,0.0,0.18181818181818182,0.5620629370629371,0.0,0.28103146853146854,-0.28103146853146854,3.53900000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30064,neutral,no_need,none,"4,9,3,8,2",5,chain,m3,m2,p3>p4>p2,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,0.8,0,0,4,41,0.052564102564102565,1,363,601,0,1,0,0,1,0.8582358571183815,-0.0025457285952334655,44,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6175217771691568,0.7494512044913305,0.5,0.0,0.0,0.0,0.0,0.14685314685314685,0.5620629370629371,0.0,0.28103146853146854,-0.28103146853146854,3.44000000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30064,neutral,yoked_need,yoked,"4,9,3,8,2",5,chain,m3,m2,p3>p4>p2,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,0.8,0,0,4,41,0.052564102564102565,1,283,601,0,1,0,0,1,0.8578389528413208,-0.0031914101754857427,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6113152777486641,0.7441355030362338,0.6608391608391608,0.07444032559749447,0.5321965145997648,0.39182933047732393,1.0,0.1853146853146853,0.5576923076923077,0.005244755244755245,0.27753496503496505,-0.2722902097902098,3.5538500000000197,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,283,1,no_bridge,283,0,1,0,0,0,0,0,0,0,0,0,30070,2
confirmation,30064,self_relevant,actual_need,actual,"4,9,3,8,2",5,chain,m3,m2,p3>p4>p2,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,1.0,0.8,0,0,4,43,0.05512820512820513,1,269,601,0,1,1,0,0,0.8575921934183954,-0.003426839026725718,42,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.8400074467254476,0.872338167971139,0.5716783216783217,0.26164058533601003,0.7818209542640772,0.5107364063950225,1.0,0.16433566433566432,0.6844405594405595,0.4825174825174825,0.2215909090909091,0.26092657342657344,3.4895000000000187,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,269,1,no_bridge,269,0,0,0,0,0,0,0,0,0,0,0,,
